tournament,code,trips,doubs,octas,quarters,semis,finals
Glenbrooks,Coral Springs GL,,-1,-1,-1,-1,-1
Glenbrooks,Whitefish Bay RD,,-1,-1,-1,-1,-1
Glenbrooks,Eastside Catholic NM,,-1,-1,-1,-1,-1
Glenbrooks,Sage Ridge AC,,-1,-1,-1,-1,-1
Glenbrooks,North Allegheny NS,,-1,-1,-1,-1,-1
Glenbrooks,William Fremd SV,,-1,-1,-1,-1,-1
Glenbrooks,Cypress Bay EN,,-1,-1,-1,-1,-1
Glenbrooks,Brentwood JD,,-1,-1,-1,-1,-1
Glenbrooks,Eagan JL,,-1,-1,-1,-1,-1
Glenbrooks,St. John's AW,,-1,-1,-1,-1,-1
Glenbrooks,Hockaday ED,,-1,-1,-1,-1,-1
Glenbrooks,duPont Manual DY,,-1,-1,-1,-1,-1
Glenbrooks,Buffalo Grove CA,,-1,-1,-1,-1,-1
Glenbrooks,Dougherty Valley AM,,-1,-1,-1,-1,-1
Glenbrooks,West NC,,-1,-1,-1,-1,-1
Glenbrooks,New Trier CM,,-1,-1,-1,-1,-1
Glenbrooks,Immaculate Heart GW,,-1,-1,-1,-1,-1
Glenbrooks,West KL,,-1,-1,-1,-1,-1
Glenbrooks,Ft. Lauderdale RB,,-1,-1,-1,-1,-1
Glenbrooks,Chanhassen KL,,-1,-1,-1,-1,-1
Glenbrooks,duPont Manual VL,,-1,-1,-1,-1,-1
Glenbrooks,Kent Denver JC,,-1,-1,-1,-1,-1
Glenbrooks,Kinkaid JG,,-1,-1,-1,-1,-1
Glenbrooks,Eagan NM,,-1,-1,-1,-1,-1
Glenbrooks,Munster AW,,-1,-1,-1,-1,-1
Glenbrooks,Colleyville Heritage AS,,-1,-1,-1,-1,-1
Glenbrooks,Brentwood KM,,-1,-1,-1,-1,-1
Glenbrooks,duPont Manual GS,,-1,-1,-1,-1,-1
Glenbrooks,North Allegheny ER,,-1,-1,-1,-1,-1
Glenbrooks,Pacific Ridge RS,,-1,-1,-1,-1,-1
Glenbrooks,Eastside Catholic DC,,-1,-1,-1,-1,-1
Glenbrooks,Coral Springs AA,,-1,-1,-1,-1,-1
Glenbrooks,West CC,,-1,-1,-1,-1,-1
Glenbrooks,Westlake AM,,-1,-1,-1,-1,-1
Glenbrooks,duPont Manual RJ,,-1,-1,-1,-1,-1
Glenbrooks,Colleyville Heritage MS,,-1,-1,-1,-1,-1
Glenbrooks,Fenwick AS,,-1,-1,-1,-1,-1
Glenbrooks,Rosemount JM,,-1,-1,-1,-1,-1
Glenbrooks,Hoover AM,,-1,-1,-1,-1,-1
Glenbrooks,Neenah LV,,-1,-1,-1,-1,-1
Glenbrooks,Carroll QC,,-1,-1,-1,-1,-1
Glenbrooks,Nova High MH,,-1,-1,-1,-1,-1
Glenbrooks,McDowell DS,,-1,-1,-1,-1,-1
Glenbrooks,Vestavia Hills High SW,,-1,-1,-1,-1,-1
Glenbrooks,Neenah RM,,-1,-1,-1,-1,-1
Glenbrooks,Kent Denver PW,,-1,-1,-1,-1,-1
Glenbrooks,Buffalo Grove PK,,-1,-1,-1,-1,-1
Glenbrooks,New Trier SI,,-1,-1,-1,-1,-1
Glenbrooks,Neenah KS,,-1,-1,-1,-1,-1
Glenbrooks,Munster MF,,-1,-1,-1,-1,-1
Princeton,Scarsdale ZG,1,1,1,1,1,1
Princeton,Harrison SR,1,1,1,1,0,-1
Princeton,Harrison KK,1,1,0,-1,-1,-1
Princeton,Byram Hills AW,1,0,-1,-1,-1,-1
Princeton,Ridge SK,1,1,1,0,-1,-1
Princeton,Millburn WH,1,1,1,0,-1,-1
Princeton,Scarsdale DW,1,0,-1,-1,-1,-1
Princeton,Byram Hills PE,1,1,1,0,-1,-1
Princeton,Success Academy SC,1,1,1,0,-1,-1
Princeton,Monticello DA,1,1,0,-1,-1,-1
Princeton,Syosset AM,1,1,0,-1,-1,-1
Princeton,Upper Arlington HW,1,1,0,-1,-1,-1
Princeton,Byram Hills JB,1,1,0,-1,-1,-1
Princeton,Millburn CS,0,-1,-1,-1,-1,-1
Princeton,Christopher Columbus JN,0,-1,-1,-1,-1,-1
Princeton,Hunter NP,1,1,1,1,0,-1
Princeton,Syosset JW,1,1,0,-1,-1,-1
Princeton,Medina KS,0,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills MT,0,-1,-1,-1,-1,-1
Princeton,Scarsdale JN,0,-1,-1,-1,-1,-1
Princeton,Ridge TT,1,0,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST AR,1,0,-1,-1,-1,-1
Princeton,Monticello KC,1,0,-1,-1,-1,-1
Princeton,Millburn PH,1,1,0,-1,-1,-1
Princeton,Byram Hills SC,1,0,-1,-1,-1,-1
Princeton,Randolph HK,1,0,-1,-1,-1,-1
Princeton,Scarsdale ZE,1,1,1,1,1,1
Princeton,McDowell AL,1,0,-1,-1,-1,-1
Princeton,Newtown AH,0,-1,-1,-1,-1,-1
Princeton,Harrison EB,1,0,-1,-1,-1,-1
Princeton,Princeton JK,0,-1,-1,-1,-1,-1
Princeton,Westford AS,1,0,-1,-1,-1,-1
Princeton,Park LC,0,-1,-1,-1,-1,-1
Princeton,Harrison MZ,0,-1,-1,-1,-1,-1
Princeton,Byram Hills RP,0,-1,-1,-1,-1,-1
Princeton,Scarsdale LS,0,-1,-1,-1,-1,-1
Princeton,Delbarton EC,0,-1,-1,-1,-1,-1
Princeton,Harrison CS,0,-1,-1,-1,-1,-1
Princeton,Montville AL,0,-1,-1,-1,-1,-1
Princeton,Pingry AG,0,-1,-1,-1,-1,-1
Princeton,Princeton MN,1,0,-1,-1,-1,-1
Princeton,Harrison AE,0,-1,-1,-1,-1,-1
Princeton,Bridgewater Raritan RK,1,0,-1,-1,-1,-1
Princeton,Stuyvesant KF,1,0,-1,-1,-1,-1
Princeton,Scarsdale MC,1,0,-1,-1,-1,-1
Princeton,Ridge AS,1,1,0,-1,-1,-1
Princeton,Stuyvesant SL,0,-1,-1,-1,-1,-1
Princeton,Ridge NP,0,-1,-1,-1,-1,-1
Princeton,Hunter TC,1,0,-1,-1,-1,-1
Princeton,Stuyvesant AS,1,0,-1,-1,-1,-1
Princeton,Harrison LC,0,-1,-1,-1,-1,-1
Princeton,Scarsdale ML,0,-1,-1,-1,-1,-1
Princeton,Lexington RW,-1,-1,-1,-1,-1,-1
Princeton,Hunter TF,-1,-1,-1,-1,-1,-1
Princeton,Ridge JH,-1,-1,-1,-1,-1,-1
Princeton,Randolph EW,-1,-1,-1,-1,-1,-1
Princeton,Hunter MS,-1,-1,-1,-1,-1,-1
Princeton,Hendrick Hudson MG,-1,-1,-1,-1,-1,-1
Princeton,Ridge WW,-1,-1,-1,-1,-1,-1
Princeton,Princeton NE,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST VTa,-1,-1,-1,-1,-1,-1
Princeton,North Allegheny Sr GR,-1,-1,-1,-1,-1,-1
Princeton,Byram Hills CS,-1,-1,-1,-1,-1,-1
Princeton,Stuyvesant PY,-1,-1,-1,-1,-1,-1
Princeton,Roslyn AG,-1,-1,-1,-1,-1,-1
Princeton,Princeton EO,-1,-1,-1,-1,-1,-1
Princeton,Randolph AP,-1,-1,-1,-1,-1,-1
Princeton,Byram Hills AS,-1,-1,-1,-1,-1,-1
Princeton,Dallastown Area OM,-1,-1,-1,-1,-1,-1
Princeton,Unionville RS,-1,-1,-1,-1,-1,-1
Princeton,Stuyvesant KL,-1,-1,-1,-1,-1,-1
Princeton,Stuyvesant YEl,-1,-1,-1,-1,-1,-1
Princeton,Harrison BS,-1,-1,-1,-1,-1,-1
Princeton,McDowell ZL,-1,-1,-1,-1,-1,-1
Princeton,Scarsdale NI,-1,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills NI,-1,-1,-1,-1,-1,-1
Princeton,Bronx HS Of Science JJ,-1,-1,-1,-1,-1,-1
Princeton,Bridgewater Raritan JC,-1,-1,-1,-1,-1,-1
Princeton,Medina MD,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST SK,-1,-1,-1,-1,-1,-1
Princeton,Chaminade AM,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST RM,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST NBa,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST FG,-1,-1,-1,-1,-1,-1
Princeton,Unionville DH,-1,-1,-1,-1,-1,-1
Princeton,Lexington EJ,-1,-1,-1,-1,-1,-1
Princeton,Medina NW,-1,-1,-1,-1,-1,-1
Princeton,Lexington NN,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST AK,-1,-1,-1,-1,-1,-1
Princeton,Lexington LW,-1,-1,-1,-1,-1,-1
Princeton,Syosset LF,-1,-1,-1,-1,-1,-1
Princeton,Lexington NV,-1,-1,-1,-1,-1,-1
Princeton,Acton Boxborough AW,-1,-1,-1,-1,-1,-1
Princeton,Manchester Essex MI,-1,-1,-1,-1,-1,-1
Princeton,Syosset CM,-1,-1,-1,-1,-1,-1
Princeton,Thomas Jefferson HSST KS,-1,-1,-1,-1,-1,-1
Princeton,Chaminade DH,-1,-1,-1,-1,-1,-1
Princeton,Southern Lehigh MH,-1,-1,-1,-1,-1,-1
Princeton,Pittsburgh Central Catholic JF,-1,-1,-1,-1,-1,-1
Princeton,Bronx HS Of Science AS,-1,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills LT,-1,-1,-1,-1,-1,-1
Princeton,Newtown JW,-1,-1,-1,-1,-1,-1
Princeton,Monticello AM,-1,-1,-1,-1,-1,-1
Princeton,Montville AH,-1,-1,-1,-1,-1,-1
Princeton,Loudoun Valley AS,-1,-1,-1,-1,-1,-1
Princeton,McDowell ZK,-1,-1,-1,-1,-1,-1
Princeton,Montville AS,-1,-1,-1,-1,-1,-1
Princeton,Ridge VT,-1,-1,-1,-1,-1,-1
Princeton,Timothy Christian JR,-1,-1,-1,-1,-1,-1
Princeton,Montville EJ,-1,-1,-1,-1,-1,-1
Princeton,Timothy Christian RJ,-1,-1,-1,-1,-1,-1
Princeton,Timothy Christian JM,-1,-1,-1,-1,-1,-1
Princeton,Lexington CC,-1,-1,-1,-1,-1,-1
Princeton,Park SZ,-1,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills ML,-1,-1,-1,-1,-1,-1
Princeton,Chaminade KB,-1,-1,-1,-1,-1,-1
Princeton,Syosset JA,-1,-1,-1,-1,-1,-1
Princeton,Millburn DV,-1,-1,-1,-1,-1,-1
Princeton,Lexington NK,-1,-1,-1,-1,-1,-1
Princeton,Pittsburgh Central Catholic AK,-1,-1,-1,-1,-1,-1
Princeton,Pittsburgh Central Catholic MB,-1,-1,-1,-1,-1,-1
Princeton,Princeton JV,-1,-1,-1,-1,-1,-1
Princeton,West Broward VK,-1,-1,-1,-1,-1,-1
Princeton,Delbarton BL,-1,-1,-1,-1,-1,-1
Princeton,Unionville SY,-1,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills FB,-1,-1,-1,-1,-1,-1
Princeton,Princeton TC,-1,-1,-1,-1,-1,-1
Princeton,Loudoun Valley EM,-1,-1,-1,-1,-1,-1
Princeton,Bridgewater Raritan VR,-1,-1,-1,-1,-1,-1
Princeton,Syosset AG,-1,-1,-1,-1,-1,-1
Princeton,McDowell JK,-1,-1,-1,-1,-1,-1
Princeton,Randolph AH,-1,-1,-1,-1,-1,-1
Princeton,Montville KL,-1,-1,-1,-1,-1,-1
Princeton,Pittsburgh Central Catholic WS,-1,-1,-1,-1,-1,-1
Princeton,Newtown JZ,-1,-1,-1,-1,-1,-1
Princeton,Park MC,-1,-1,-1,-1,-1,-1
Princeton,Bridgewater Raritan JB,-1,-1,-1,-1,-1,-1
Princeton,Chaminade MI,-1,-1,-1,-1,-1,-1
Princeton,Newtown EJ,-1,-1,-1,-1,-1,-1
Princeton,Randolph DK,-1,-1,-1,-1,-1,-1
Princeton,Catonsville NK,-1,-1,-1,-1,-1,-1
Princeton,Half Hollow Hills SA,-1,-1,-1,-1,-1,-1
Princeton,Calvary Christian DC,-1,-1,-1,-1,-1,-1
Princeton,Catonsville SL,-1,-1,-1,-1,-1,-1
Princeton,Lexington DW,-1,-1,-1,-1,-1,-1
Princeton,Newtown CT,-1,-1,-1,-1,-1,-1
Alta,Mission San Jose PB,,1,0,-1,-1,-1
Alta,Loyola AP,,1,1,0,-1,-1
Alta,Meadows LS,,1,1,1,0,-1
Alta,Marlborough LG,,1,0,-1,-1,-1
Alta,Marlborough AG,,1,0,-1,-1,-1
Alta,Rowland Hall-St. Mark's KO,,1,1,0,-1,-1
Alta,Harvard-Westlake IP,,1,1,1,1,1
Alta,Harvard-Westlake CE,,1,1,1,1,0
Alta,Loyola BS,,1,0,-1,-1,-1
Alta,Harvard-Westlake EE,,1,0,-1,-1,-1
Alta,Presentation MS,,1,0,-1,-1,-1
Alta,Mission San Jose LS,,1,1,1,0,-1
Alta,Immaculate Heart DD,,1,1,0,-1,-1
Alta,West NC,,0,-1,-1,-1,-1
Alta,West MT,,0,-1,-1,-1,-1
Alta,Harvard-Westlake NS,,1,1,0,-1,-1
Alta,Maesar Prep JH,,0,-1,-1,-1,-1
Alta,Marlborough GK,,1,0,-1,-1,-1
Alta,Meadows SK,,1,0,-1,-1,-1
Alta,Loyola DW,,0,-1,-1,-1,-1
Alta,Northland Christian ML,,0,-1,-1,-1,-1
Alta,Presentation RG,,0,-1,-1,-1,-1
Alta,Palo Alto (Independent) AM,,0,-1,-1,-1,-1
Alta,Loyola ZM,,0,-1,-1,-1,-1
Alta,Loyola GC,,0,-1,-1,-1,-1
Alta,Marlborough MC,,0,-1,-1,-1,-1
Alta,Rowland Hall-St. Mark's LC,,0,-1,-1,-1,-1
Alta,Northland Christian MP,,0,-1,-1,-1,-1
Alta,Eastside Catholic NM,,0,-1,-1,-1,-1
Alta,Brighton ZS,,0,-1,-1,-1,-1
Alta,Mission San Jose RS,,0,-1,-1,-1,-1
Alta,Skyline EF,,0,-1,-1,-1,-1
Alta,Presentation KS,,-1,-1,-1,-1,-1
Alta,Logan CW,,-1,-1,-1,-1,-1
Alta,Arcadia VL,,-1,-1,-1,-1,-1
Alta,Albany EK,,-1,-1,-1,-1,-1
Alta,Palo Alto (Independent) GC,,-1,-1,-1,-1,-1
Alta,Eagle MD,,-1,-1,-1,-1,-1
Alta,College Prep DB,,-1,-1,-1,-1,-1
Alta,Harker SL,,-1,-1,-1,-1,-1
Alta,West KN,,-1,-1,-1,-1,-1
Alta,Sky View JK,,-1,-1,-1,-1,-1
Alta,Palo Alto (Independent) CFe,,-1,-1,-1,-1,-1
Alta,East NO,,-1,-1,-1,-1,-1
Alta,Renaissance JM,,-1,-1,-1,-1,-1
Alta,Lynbrook SS,,-1,-1,-1,-1,-1
Alta,Meadows ER,,-1,-1,-1,-1,-1
Alta,Harvard-Westlake LY,,-1,-1,-1,-1,-1
Alta,Arcadia KW,,-1,-1,-1,-1,-1
Alta,Centennial KM,,-1,-1,-1,-1,-1
Alta,Renaissance NS,,-1,-1,-1,-1,-1
Alta,Layton ZB,,-1,-1,-1,-1,-1
Alta,Venture TC,,-1,-1,-1,-1,-1
Alta,Copper Hills LM,,-1,-1,-1,-1,-1
Alta,Bingham NR,,-1,-1,-1,-1,-1
Alta,Presentation AS,,-1,-1,-1,-1,-1
Alta,Copper Hills AC,,-1,-1,-1,-1,-1
Alta,Summit Academy BM,,-1,-1,-1,-1,-1
Alta,Marlborough CC,,-1,-1,-1,-1,-1
Alta,Sage Ridge AC,,-1,-1,-1,-1,-1
Alta,Summit Academy JP,,-1,-1,-1,-1,-1
Alta,Copper Hills NS,,-1,-1,-1,-1,-1
Alta,Loyola NT,,-1,-1,-1,-1,-1
Alta,Hunter AD,,-1,-1,-1,-1,-1
Alta,Corner Canyon PB,,-1,-1,-1,-1,-1
Alta,Logan AW,,-1,-1,-1,-1,-1
Alta,Mountain View DL,,-1,-1,-1,-1,-1
Alta,College Prep SD,,-1,-1,-1,-1,-1
Alta,George Washington CO CB,,-1,-1,-1,-1,-1
Alta,Eagle CW,,-1,-1,-1,-1,-1
Alta,West CC,,-1,-1,-1,-1,-1
Alta,Jordan JK,,-1,-1,-1,-1,-1
Alta,Marlborough KR,,-1,-1,-1,-1,-1
Alta,Wood River LW,,-1,-1,-1,-1,-1
Alta,Green River DH,,-1,-1,-1,-1,-1
Alta,Brighton SR,,-1,-1,-1,-1,-1
Alta,Rowland Hall-St. Mark's EC,,-1,-1,-1,-1,-1
Alta,Eastside Catholic DC,,-1,-1,-1,-1,-1
Alta,Hunter MH,,-1,-1,-1,-1,-1
Alta,Eagle MM,,-1,-1,-1,-1,-1
Alta,Juan Diego Catholic CS,,-1,-1,-1,-1,-1
Alta,College Prep ZD,,-1,-1,-1,-1,-1
Alta,Green River AG,,-1,-1,-1,-1,-1
Alta,Centennial DR,,-1,-1,-1,-1,-1
Alta,Mountain View MFi,,-1,-1,-1,-1,-1
Alta,East WH,,-1,-1,-1,-1,-1
Alta,Douglas BK,,-1,-1,-1,-1,-1
Alta,Sage Ridge SD,,-1,-1,-1,-1,-1
Alta,Logan YB,,-1,-1,-1,-1,-1
Alta,Grantsville DC,,-1,-1,-1,-1,-1
Alta,Sky View JE,,-1,-1,-1,-1,-1
Alta,Bingham KB,,-1,-1,-1,-1,-1
Alta,Boise KJ,,-1,-1,-1,-1,-1
Alta,Presentation AA,,-1,-1,-1,-1,-1
Alta,Summit Academy CM,,-1,-1,-1,-1,-1
Alta,Green River AA,,-1,-1,-1,-1,-1
Alta,Centennial MS,,-1,-1,-1,-1,-1
Alta,Boise AH,,-1,-1,-1,-1,-1
Alta,Albuquerque JP,,-1,-1,-1,-1,-1
Alta,Jordan JW,,-1,-1,-1,-1,-1
Alta,Jordan SC,,-1,-1,-1,-1,-1
Alta,Aspen ED,,-1,-1,-1,-1,-1
Alta,Green River RH,,-1,-1,-1,-1,-1
Alta,Green River KB,,-1,-1,-1,-1,-1
Alta,Green River SK,,-1,-1,-1,-1,-1
Alta,Wood River AL,,-1,-1,-1,-1,-1
Alta,Juan Diego Catholic EN,,-1,-1,-1,-1,-1
Alta,Salem Hills MA,,-1,-1,-1,-1,-1
Alta,Kent Denver OW,,-1,-1,-1,-1,-1
Alta,Sky View AP,,-1,-1,-1,-1,-1
Alta,Salem Hills ML,,-1,-1,-1,-1,-1
Alta,Juan Diego Catholic EG,,-1,-1,-1,-1,-1
Alta,Timpview HF,,-1,-1,-1,-1,-1
Alta,Green River CK,,-1,-1,-1,-1,-1
Alta,Layton JT,,-1,-1,-1,-1,-1
Alta,Green River MM,,-1,-1,-1,-1,-1
Alta,Brighton DW,,-1,-1,-1,-1,-1
UT,StrJes SM,1,1,1,1,1,1
UT,Cy-Fai CM,1,0,-1,-1,-1,-1
UT,Westwo SN,1,1,0,-1,-1,-1
UT,CypFal KS,1,1,0,-1,-1,-1
UT,CypWoo CJ,1,1,0,-1,-1,-1
UT,HouMem PK,1,1,1,0,-1,-1
UT,StrJes RC,1,1,0,-1,-1,-1
UT,Kingwo KP,0,-1,-1,-1,-1,-1
UT,Westla DB,1,1,1,0,-1,-1
UT,CypBay SD,0,-1,-1,-1,-1,-1
UT,Anders IS,1,0,-1,-1,-1,-1
UT,Montgo RM,1,1,1,0,-1,-1
UT,LawMag DD,1,1,1,1,0,-1
UT,Dulles NB,1,1,1,1,1,0
UT,Trinit AHa,0,-1,-1,-1,-1,-1
UT,Kinkai JY,1,1,0,-1,-1,-1
UT,Kinkai SS,1,0,-1,-1,-1,-1
UT,PlaEas AK,1,1,0,-1,-1,-1
UT,Episco AB,1,0,-1,-1,-1,-1
UT,SevLak JS,1,0,-1,-1,-1,-1
UT,StrJes KF,1,0,-1,-1,-1,-1
UT,EdmSan IM,1,1,0,-1,-1,-1
UT,KatTay AW,0,-1,-1,-1,-1,-1
UT,CedPar MT,0,-1,-1,-1,-1,-1
UT,AnnRic AM,0,-1,-1,-1,-1,-1
UT,Tompki AG,1,0,-1,-1,-1,-1
UT,Reagan NP,0,-1,-1,-1,-1,-1
UT,Woodla DY,0,-1,-1,-1,-1,-1
UT,JamBow WG,1,0,-1,-1,-1,-1
UT,CleBro SS,1,0,-1,-1,-1,-1
UT,CedPar MG,1,1,1,1,0,-1
UT,Trinit FMo,0,-1,-1,-1,-1,-1
UT,Guyer RS,1,0,-1,-1,-1,-1
UT,DucAca DP,0,-1,-1,-1,-1,-1
UT,CleBro KR,0,-1,-1,-1,-1,-1
UT,HouMem CC,0,-1,-1,-1,-1,-1
UT,StrJes RB,1,0,-1,-1,-1,-1
UT,Westwo SD,1,0,-1,-1,-1,-1
UT,WinChu WC,0,-1,-1,-1,-1,-1
UT,Reagan FK,1,1,0,-1,-1,-1
UT,Klein NG,1,0,-1,-1,-1,-1
UT,Montgo ES,1,0,-1,-1,-1,-1
UT,EdmNor PY,0,-1,-1,-1,-1,-1
UT,Prospe EH,0,-1,-1,-1,-1,-1
UT,LawMag DR,0,-1,-1,-1,-1,-1
UT,Montgo WP,0,-1,-1,-1,-1,-1
UT,CypBay PP,0,-1,-1,-1,-1,-1
UT,SevLak KZ,0,-1,-1,-1,-1,-1
UT,Westwo JAm,0,-1,-1,-1,-1,-1
UT,Hebron AN,1,0,-1,-1,-1,-1
UT,CypWoo LC,0,-1,-1,-1,-1,-1
UT,Westwo RM,0,-1,-1,-1,-1,-1
UT,Kempne TL,0,-1,-1,-1,-1,-1
UT,Anders BD,0,-1,-1,-1,-1,-1
UT,Dulles KS,1,1,1,0,-1,-1
UT,KatTay MX,0,-1,-1,-1,-1,-1
UT,LakTra KE,1,0,-1,-1,-1,-1
UT,Westwo NR,0,-1,-1,-1,-1,-1
UT,Kempne KT,0,-1,-1,-1,-1,-1
UT,LawMag JM,0,-1,-1,-1,-1,-1
UT,DriSpr SS,0,-1,-1,-1,-1,-1
UT,EdmNor AP,0,-1,-1,-1,-1,-1
UT,LosAla BN,0,-1,-1,-1,-1,-1
UT,Anders JT,0,-1,-1,-1,-1,-1
UT,Hockad SM,-1,-1,-1,-1,-1,-1
UT,Westwo JA,-1,-1,-1,-1,-1,-1
UT,Kempne FH,-1,-1,-1,-1,-1,-1
UT,StrJes GN,-1,-1,-1,-1,-1,-1
UT,CypFal SR,-1,-1,-1,-1,-1,-1
UT,Westwo RS,-1,-1,-1,-1,-1,-1
UT,Kinkai JG,-1,-1,-1,-1,-1,-1
UT,CypWoo JD,-1,-1,-1,-1,-1,-1
UT,Montgo MB,-1,-1,-1,-1,-1,-1
UT,StrJes JH,-1,-1,-1,-1,-1,-1
UT,Kinkai CP,-1,-1,-1,-1,-1,-1
UT,ConLut MK,-1,-1,-1,-1,-1,-1
UT,Westla VM,-1,-1,-1,-1,-1,-1
UT,Westwo DM,-1,-1,-1,-1,-1,-1
UT,StrJes MC,-1,-1,-1,-1,-1,-1
UT,SmiVal MA,-1,-1,-1,-1,-1,-1
UT,BarHil LW,-1,-1,-1,-1,-1,-1
UT,CypWoo AD,-1,-1,-1,-1,-1,-1
UT,Westwo NS,-1,-1,-1,-1,-1,-1
UT,Connal AK,-1,-1,-1,-1,-1,-1
UT,StrJes MM,-1,-1,-1,-1,-1,-1
UT,BarHil AH,-1,-1,-1,-1,-1,-1
UT,LawMag MG,-1,-1,-1,-1,-1,-1
UT,WinChu KH,-1,-1,-1,-1,-1,-1
UT,StoPoi RJ,-1,-1,-1,-1,-1,-1
UT,CleBro AS,-1,-1,-1,-1,-1,-1
UT,Reagan DM,-1,-1,-1,-1,-1,-1
UT,Tompki NP,-1,-1,-1,-1,-1,-1
UT,EdmNor AL,-1,-1,-1,-1,-1,-1
UT,Prospe ZE,-1,-1,-1,-1,-1,-1
UT,LosAla DM,-1,-1,-1,-1,-1,-1
UT,LawMag,-1,-1,-1,-1,-1,-1
UT,StoPoi KA,-1,-1,-1,-1,-1,-1
UT,Westla VR,-1,-1,-1,-1,-1,-1
UT,DriSpr EG,-1,-1,-1,-1,-1,-1
UT,KleOak AG,-1,-1,-1,-1,-1,-1
UT,Desert EC,-1,-1,-1,-1,-1,-1
UT,Kingwo RG,-1,-1,-1,-1,-1,-1
UT,GeoRan ASh,-1,-1,-1,-1,-1,-1
UT,Westwo AG,-1,-1,-1,-1,-1,-1
UT,LawMag CL,-1,-1,-1,-1,-1,-1
UT,Dulles KL,-1,-1,-1,-1,-1,-1
UT,Hebron AL,-1,-1,-1,-1,-1,-1
UT,StoPoi DF,-1,-1,-1,-1,-1,-1
UT,GeoRan AS,-1,-1,-1,-1,-1,-1
UT,Episco RM,-1,-1,-1,-1,-1,-1
UT,SevLak PS,-1,-1,-1,-1,-1,-1
UT,LosAla KW,-1,-1,-1,-1,-1,-1
UT,Prospe MK,-1,-1,-1,-1,-1,-1
UT,Westwo GP,-1,-1,-1,-1,-1,-1
UT,LibChr BS,-1,-1,-1,-1,-1,-1
UT,StrJes AN,-1,-1,-1,-1,-1,-1
UT,EdmNor DA,-1,-1,-1,-1,-1,-1
UT,LakTra FM,-1,-1,-1,-1,-1,-1
UT,HouMem MA,-1,-1,-1,-1,-1,-1
UT,Hebron SM,-1,-1,-1,-1,-1,-1
UT,EdmNor PL,-1,-1,-1,-1,-1,-1
UT,Hockad ES,-1,-1,-1,-1,-1,-1
UT,Sharyl EM,-1,-1,-1,-1,-1,-1
UT,StrJes MQ,-1,-1,-1,-1,-1,-1
UT,WinChu JL,-1,-1,-1,-1,-1,-1
UT,LawMag KJ,-1,-1,-1,-1,-1,-1
UT,Woodla MH,-1,-1,-1,-1,-1,-1
UT,Dulles JM,-1,-1,-1,-1,-1,-1
UT,LawMag BC,-1,-1,-1,-1,-1,-1
UT,MayCre CR,-1,-1,-1,-1,-1,-1
UT,LosAla KD,-1,-1,-1,-1,-1,-1
UT,Lindal RM,-1,-1,-1,-1,-1,-1
UT,Hockad JW,-1,-1,-1,-1,-1,-1
UT,EdmNor NC,-1,-1,-1,-1,-1,-1
UT,RoyCit JR,-1,-1,-1,-1,-1,-1
UT,Ennis DM,-1,-1,-1,-1,-1,-1
UT,LawMag AD,-1,-1,-1,-1,-1,-1
UT,Midway KB,-1,-1,-1,-1,-1,-1
UT,LawMag DN,-1,-1,-1,-1,-1,-1
UT,EdmNor LE,-1,-1,-1,-1,-1,-1
UT,Prospe LK,-1,-1,-1,-1,-1,-1
UT,Hallsv KS,-1,-1,-1,-1,-1,-1
UT,MayCre SH,-1,-1,-1,-1,-1,-1
UT,Westwo SA,-1,-1,-1,-1,-1,-1
UT,MacArt BG,-1,-1,-1,-1,-1,-1
UT,HouMem JM,-1,-1,-1,-1,-1,-1
UT,Connal RP,-1,-1,-1,-1,-1,-1
UT,StrJes AS,-1,-1,-1,-1,-1,-1
UT,Elkins JS,-1,-1,-1,-1,-1,-1
UT,StrJes NT,-1,-1,-1,-1,-1,-1
UT,Hockad TK,-1,-1,-1,-1,-1,-1
UT,AnnRic CT,-1,-1,-1,-1,-1,-1
UT,LosAla AS,-1,-1,-1,-1,-1,-1
UT,Westla AC,-1,-1,-1,-1,-1,-1
UT,Hebron SY,-1,-1,-1,-1,-1,-1
UT,SanMar DO,-1,-1,-1,-1,-1,-1
UT,LosAla RC,-1,-1,-1,-1,-1,-1
UT,Berkne MS,-1,-1,-1,-1,-1,-1
UT,Episco TC,-1,-1,-1,-1,-1,-1
UT,Dulles DH,-1,-1,-1,-1,-1,-1
UT,WinChu BR,-1,-1,-1,-1,-1,-1
UT,Kinkai JB,-1,-1,-1,-1,-1,-1
UT,Westla AD,-1,-1,-1,-1,-1,-1
UT,Vandeg RA,-1,-1,-1,-1,-1,-1
UT,StrJes JM,-1,-1,-1,-1,-1,-1
UT,Midway MF,-1,-1,-1,-1,-1,-1
